"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1110098847508754432","https://twitter.com/doshishauni_inf/status/1110098847508754432","2019-3-25
【本日の学術リポジトリアクセスランキング】
No.3 10アクセス
タイトル: NHK朝の連続テレビ小説『あまちゃん』の久慈市における受容 / 田島, 悠来
URL: https://t.co/u1Ycb6o6bJ","2019-03-25 08:39 +0000","57.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1110098846384709632","https://twitter.com/doshishauni_inf/status/1110098846384709632","2019-3-25
【本日の学術リポジトリアクセスランキング】
No.2 16アクセス
タイトル: 申命記の現代的意義―福音の宣教と関連して― / 平居, 譲
URL: https://t.co/VtJD7ts57s","2019-03-25 08:39 +0000","30.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1110098845315137537","https://twitter.com/doshishauni_inf/status/1110098845315137537","2019-3-25
【本日の学術リポジトリアクセスランキング】
No.1 18アクセス
タイトル: 「ストーリーの社会学」の可能性 : 個人的な経験のナラティブからの出発 / 小林, 多寿子
URL: https://t.co/zRwEZIwYto","2019-03-25 08:39 +0000","40.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1110022365813981187","https://twitter.com/doshishauni_inf/status/1110022365813981187","学位論文紹介【生命医科学研究科】
タイトル: Studies on ruthenium-catalyzed ""Borrowing Hydrogen""-based organic reactions 
著者: Putra, Anggi Eka
発行年月日: 2014-03-22
URL: https://t.co/7mrnqz5LM6","2019-03-25 03:35 +0000","76.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1110022364568252418","https://twitter.com/doshishauni_inf/status/1110022364568252418","学位論文紹介【理工学研究科】
タイトル: Basic characteristics of rankine cycle with functional elements, using supercritical carbon dioxide 
著者: Pumaneratkul, Chayadit
発行年月日: 2018-09-20
URL: https://t.co/ooxQANxpgb","2019-03-25 03:35 +0000","74.0","2.0","0.02702702702702703","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1110022363309969409","https://twitter.com/doshishauni_inf/status/1110022363309969409","学位論文紹介【理工学研究科】
タイトル: Study on succinic acid extraction by liquid membranes and aqueous two-phase systems containing ionic liquids 
著者: Pratiwi, Aulia Indah
発行年月日: 2015-03-22
URL: https://t.co/zDc84PpRQM","2019-03-25 03:35 +0000","71.0","2.0","0.028169014084507043","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1110022362081067013","https://twitter.com/doshishauni_inf/status/1110022362081067013","学位論文紹介【文学研究科】
タイトル: 原資料から見る初期の日伊外交貿易関係 : ジェノヴァ公の来日を中心に 
著者: Pozzi, Carlo Edoardo
発行年月日: 2018-03-20
URL: https://t.co/Uc4DQFPp7W","2019-03-25 03:35 +0000","67.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1110022360780857345","https://twitter.com/doshishauni_inf/status/1110022360780857345","学位論文紹介【理工学研究科】
タイトル: Study on the effects of green micro/nano fiber addition on mechanical properties of carbon fiber reinforced epoxy composites 
著者: Phong, Nguyen Tien
発行年月日: 2013-03-22
URL: https://t.co/ARs6rG8sfU","2019-03-25 03:35 +0000","69.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1110018276434698240","https://twitter.com/doshishauni_inf/status/1110018276434698240","2019-3-25
2019年度 『Student Handbook』表紙デザイン採用者発表
https://t.co/a1iRotIuRO","2019-03-25 03:19 +0000","53.0","4.0","0.07547169811320754","0.0","0.0","0.0","0.0","3.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1110018275243548672","https://twitter.com/doshishauni_inf/status/1110018275243548672","2019-3-25
【学部生対象】グローバル・リベラルアーツ副専攻英語開講科目 「Advanced Seminar 1・2」 志望理由書の配布・出願について
https://t.co/xtMhem7uOn","2019-03-25 03:19 +0000","83.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
